task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
133	a3/4ef5f3	53160777	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:FILE_PREPARATION:THERMORAWFILEPARSER (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_E3)	COMPLETED	0	2026-06-21 18:13:13.047	5m 53s	4m 51s	95.8%	3.4 GB	1.5 TB	3.3 GB	2.1 GB
155	e3/33469a	53161525	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:INSILICO_LIBRARY_GENERATION (Homo-sapiens-uniprot-reviewed-contaminants-202605.fasta)	COMPLETED	0	2026-06-21 18:14:21.075	19m 25s	18m 16s	2287.9%	16 GB	19.6 GB	13.4 MB	2.5 GB
167	75/c47da3	53173136	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_F23)	COMPLETED	0	2026-06-21 18:33:46.830	4m 9s	3m 2s	640.2%	10.3 GB	11.2 GB	3.1 GB	15.2 MB
168	77/6192ad	53173135	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_F24)	COMPLETED	0	2026-06-21 18:33:46.809	4m 9s	3m 3s	673.7%	9.4 GB	10.3 GB	3.1 GB	12.5 MB
191	ab/6ba6d8	53173159	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_H24)	COMPLETED	0	2026-06-21 18:33:48.701	4m 7s	3m 2s	708.0%	11.4 GB	12.5 GB	3.1 GB	20 MB
156	61/d6fe3e	53173123	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_A23)	COMPLETED	0	2026-06-21 18:33:46.256	4m 15s	3m 7s	714.3%	10.6 GB	11.4 GB	3.1 GB	13.4 MB
192	ce/d81802	53173162	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_J24)	COMPLETED	0	2026-06-21 18:33:48.810	4m 12s	3m 9s	647.0%	10.3 GB	11.3 GB	3.1 GB	13.8 MB
158	35/3b445c	53173126	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_A24)	COMPLETED	0	2026-06-21 18:33:46.410	4m 20s	3m 12s	693.9%	10.1 GB	11.2 GB	3.1 GB	11.1 MB
159	42/401c03	53173128	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_B24)	COMPLETED	0	2026-06-21 18:33:46.621	4m 19s	3m 12s	653.7%	9.9 GB	10.9 GB	3.1 GB	11.7 MB
193	33/81f3f1	53173165	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_I23)	COMPLETED	0	2026-06-21 18:33:49.003	4m 17s	3m 12s	740.3%	11.6 GB	12.5 GB	3.1 GB	20.1 MB
171	0b/1d2fa5	53173138	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_G23)	COMPLETED	0	2026-06-21 18:33:46.877	4m 24s	3m 21s	702.2%	9.5 GB	10.1 GB	3.1 GB	8.7 MB
163	db/6bff86	53173130	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_D23)	COMPLETED	0	2026-06-21 18:33:46.702	4m 34s	3m 29s	651.9%	9.2 GB	10.2 GB	3.1 GB	10.1 MB
177	f5/45ad46	53173147	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_C1)	COMPLETED	0	2026-06-21 18:33:47.505	4m 39s	3m 35s	734.0%	10 GB	11 GB	3.1 GB	8.9 MB
161	92/e81802	53173129	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_D24)	COMPLETED	0	2026-06-21 18:33:46.680	4m 44s	3m 37s	735.3%	9.3 GB	10.3 GB	3.1 GB	7.1 MB
165	68/24bd05	53173132	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_C23)	COMPLETED	0	2026-06-21 18:33:46.743	4m 44s	3m 38s	758.1%	11.9 GB	12.9 GB	3.1 GB	19.6 MB
182	23/ca25c2	53173150	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_C3)	COMPLETED	0	2026-06-21 18:33:47.804	4m 43s	3m 35s	739.6%	10.1 GB	11.1 GB	3.1 GB	8.4 MB
189	19/5caa1a	53173157	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_E1)	COMPLETED	0	2026-06-21 18:33:48.503	4m 43s	3m 40s	753.7%	10.3 GB	11.4 GB	3.1 GB	9.7 MB
169	2d/5409b4	53173137	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_G24)	COMPLETED	0	2026-06-21 18:33:46.853	4m 49s	3m 46s	723.7%	9.4 GB	10.2 GB	3.1 GB	8.1 MB
174	71/c3b878	53173142	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_J23)	COMPLETED	0	2026-06-21 18:33:47.000	4m 49s	3m 44s	707.5%	9.3 GB	10.1 GB	3.1 GB	8 MB
179	b0/c259fe	53173146	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_I24)	COMPLETED	0	2026-06-21 18:33:47.403	4m 49s	3m 45s	685.3%	9.6 GB	10.7 GB	3.1 GB	10 MB
181	cb/ce22ce	53173149	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_C2)	COMPLETED	0	2026-06-21 18:33:47.703	4m 53s	3m 48s	758.5%	10.3 GB	11.1 GB	3.1 GB	9.2 MB
183	ea/5f4948	53173151	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_C4)	COMPLETED	0	2026-06-21 18:33:47.904	4m 58s	3m 55s	757.1%	10.1 GB	10.7 GB	3.1 GB	8.6 MB
157	f1/d23465	53173125	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_B23)	COMPLETED	0	2026-06-21 18:33:46.312	5m 5s	3m 57s	718.0%	10.4 GB	11.2 GB	3.1 GB	11.1 MB
160	3e/8923a7	53173127	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_C24)	COMPLETED	0	2026-06-21 18:33:46.580	5m 4s	3m 59s	663.7%	9.4 GB	10.3 GB	3.1 GB	8.9 MB
173	ad/ab2965	53173140	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_A2)	COMPLETED	0	2026-06-21 18:33:46.927	5m 4s	3m 58s	742.0%	9.9 GB	10.8 GB	3.1 GB	7.7 MB
166	2d/f0a994	53173134	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_E24)	COMPLETED	0	2026-06-21 18:33:46.790	5m 9s	4m 1s	715.7%	9.3 GB	10.4 GB	3.1 GB	7.5 MB
185	51/83628e	53173156	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_D1)	COMPLETED	0	2026-06-21 18:33:48.403	5m 8s	4m 2s	763.1%	10 GB	11.1 GB	3.1 GB	8.2 MB
172	a6/5fec55	53173139	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_A1)	COMPLETED	0	2026-06-21 18:33:46.908	5m 14s	4m 9s	777.7%	9.9 GB	10.8 GB	3.1 GB	7.6 MB
184	11/79b97d	53173152	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_D2)	COMPLETED	0	2026-06-21 18:33:48.005	5m 18s	4m 11s	760.0%	10.3 GB	11.3 GB	3.1 GB	8.5 MB
178	e8/278e00	53173145	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_B2)	COMPLETED	0	2026-06-21 18:33:47.302	5m 24s	4m 19s	787.3%	9.9 GB	10.7 GB	3.1 GB	7.2 MB
194	d8/c0cb48	53173163	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_A4)	COMPLETED	0	2026-06-21 18:33:48.903	5m 22s	4m 17s	744.0%	10.1 GB	11 GB	3.1 GB	7.4 MB
170	aa/7ba94f	53173141	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_H23)	COMPLETED	0	2026-06-21 18:33:46.946	5m 29s	4m 21s	769.4%	8.7 GB	9.7 GB	3.1 GB	6.8 MB
176	cc/bb1c3a	53173144	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_B1)	COMPLETED	0	2026-06-21 18:33:47.202	5m 29s	4m 22s	759.7%	9.3 GB	10.4 GB	3.1 GB	7.3 MB
186	28/ad79b1	53173153	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_E2)	COMPLETED	0	2026-06-21 18:33:48.109	5m 28s	4m 21s	734.3%	9.7 GB	10.7 GB	3.1 GB	7.2 MB
164	6d/1c5a2b	53173131	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Armadillo_A549_E23)	COMPLETED	0	2026-06-21 18:33:46.723	5m 34s	4m 26s	628.9%	9.6 GB	10.4 GB	3.1 GB	9.8 MB
180	e0/7fceae	53173148	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_B4)	COMPLETED	0	2026-06-21 18:33:47.611	5m 38s	4m 34s	763.9%	9.4 GB	10.2 GB	3.1 GB	5.3 MB
188	2f/355e05	53173155	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_E3)	COMPLETED	0	2026-06-21 18:33:48.305	5m 38s	4m 34s	803.3%	9.4 GB	10.4 GB	3.1 GB	5.7 MB
175	0d/3c296a	53173143	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_A3)	COMPLETED	0	2026-06-21 18:33:47.105	5m 59s	4m 50s	814.0%	9.9 GB	11 GB	3.1 GB	6 MB
187	5f/b09aa3	53173154	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_D4)	COMPLETED	0	2026-06-21 18:33:48.206	6m 13s	5m 7s	723.1%	9.5 GB	10.4 GB	3.1 GB	6 MB
190	5a/251d03	53173158	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_E4)	COMPLETED	0	2026-06-21 18:33:48.602	6m 12s	5m 7s	784.7%	9.3 GB	10.3 GB	3.1 GB	5.1 MB
162	d9/8c3d3b	53173133	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_D3)	COMPLETED	0	2026-06-21 18:33:46.762	6m 14s	5m 10s	799.5%	9.5 GB	10.3 GB	3.1 GB	5.2 MB
195	d5/aada3b	53173167	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231211_E0_NEO6_15cmAUR3_trap_LFSCP_run58_Evo96_A549_B3)	COMPLETED	0	2026-06-21 18:33:49.101	6m 37s	5m 30s	731.8%	9.7 GB	10.5 GB	3.1 GB	6.3 MB
278	33/b7668b	53173318	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_20xSC_A549_D15)	COMPLETED	0	2026-06-21 18:33:57.403	7m 44s	6m 39s	963.3%	16.5 GB	17.5 GB	4.8 GB	51.6 MB
296	bf/9ea60c	53173346	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_40xSC_A549_G15)	COMPLETED	0	2026-06-21 18:33:59.404	7m 42s	6m 33s	983.2%	16.7 GB	17.6 GB	5 GB	57.5 MB
213	b2/6d664e	53173201	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C19)	COMPLETED	0	2026-06-21 18:33:50.805	7m 55s	6m 48s	981.0%	15.7 GB	16.6 GB	5 GB	35.4 MB
204	b5/88c455	53173185	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_H16)	COMPLETED	0	2026-06-21 18:33:50.001	8m 1s	6m 55s	948.8%	16 GB	17.1 GB	4.5 GB	25.3 MB
247	92/4d8b71	53173276	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C17)	COMPLETED	0	2026-06-21 18:33:54.401	7m 57s	6m 53s	972.4%	15.6 GB	16.6 GB	5 GB	41 MB
295	9a/c67027	53173340	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_20xSC_A549_C15)	COMPLETED	0	2026-06-21 18:33:59.101	7m 52s	6m 42s	978.0%	16.7 GB	17.7 GB	5 GB	52 MB
294	33/b6c419	53173337	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_40xSC_A549_F15)	COMPLETED	0	2026-06-21 18:33:58.907	8m 2s	6m 58s	997.4%	16.7 GB	17.6 GB	5.1 GB	58.8 MB
299	53/eef404	53173348	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_40xSC_A549_E15)	COMPLETED	0	2026-06-21 18:33:59.501	8m 2s	6m 53s	971.9%	16.8 GB	17.6 GB	5.2 GB	51.2 MB
221	7e/f05c04	53173219	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C11)	COMPLETED	0	2026-06-21 18:33:51.726	8m 14s	7m 12s	952.7%	15.9 GB	16.8 GB	5 GB	38.4 MB
241	37/fed7ba	53173257	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_F16)	COMPLETED	0	2026-06-21 18:33:53.601	8m 17s	7m 10s	971.6%	16.3 GB	17.3 GB	4.6 GB	26.1 MB
233	76/fbbe74	53173243	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_L16)	COMPLETED	0	2026-06-21 18:33:52.902	8m 38s	7m 31s	980.3%	16.4 GB	17.5 GB	4.6 GB	29.1 MB
218	cc/b7c114	53173213	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_K18)	COMPLETED	0	2026-06-21 18:33:51.411	9m	7m 53s	985.7%	16.2 GB	16.9 GB	4.5 GB	20.8 MB
243	d8/54cbc5	53173261	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_I17)	COMPLETED	0	2026-06-21 18:33:53.800	8m 57s	7m 51s	977.2%	16.2 GB	17.3 GB	4.7 GB	19.4 MB
209	92/4cee3d	53173193	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_I16)	COMPLETED	0	2026-06-21 18:33:50.402	9m 6s	8m 2s	960.7%	16.2 GB	17.1 GB	4.5 GB	22.9 MB
234	9d/3e7fe3	53173245	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_A21)	COMPLETED	0	2026-06-21 18:33:53.001	9m 3s	7m 55s	1002.7%	15.7 GB	17.1 GB	5.1 GB	36.3 MB
254	9c/5d95f0	53173288	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_N18)	COMPLETED	0	2026-06-21 18:33:55.004	9m 1s	7m 54s	960.0%	15.6 GB	16.8 GB	4.5 GB	17.5 MB
212	9c/6ef832	53173199	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_O17)	COMPLETED	0	2026-06-21 18:33:50.702	9m 10s	8m 6s	978.2%	15.6 GB	16.7 GB	4.6 GB	20.3 MB
291	2b/633f51	53173331	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_M16)	COMPLETED	0	2026-06-21 18:33:58.602	9m 2s	7m 58s	983.6%	16.5 GB	17.4 GB	4.7 GB	28.4 MB
237	44/32b68a	53173253	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C18)	COMPLETED	0	2026-06-21 18:33:53.403	9m 13s	8m 8s	988.6%	16.1 GB	17 GB	5 GB	33.2 MB
253	25/4f8e90	53173284	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_J18)	COMPLETED	0	2026-06-21 18:33:54.801	9m 11s	8m 7s	981.1%	16.3 GB	17.4 GB	4.5 GB	22.6 MB
208	8d/fa9d9d	53173197	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_H18)	COMPLETED	0	2026-06-21 18:33:50.602	9m 20s	8m 14s	983.8%	16.1 GB	16.8 GB	4.6 GB	19.3 MB
235	18/86c73c	53173247	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C14)	COMPLETED	0	2026-06-21 18:33:53.102	9m 18s	8m 13s	1007.8%	16 GB	17 GB	5 GB	35.5 MB
257	07/fa4bc5	53173292	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C20)	COMPLETED	0	2026-06-21 18:33:55.201	9m 16s	8m 10s	995.9%	16.1 GB	17 GB	5.1 GB	31.5 MB
256	8b/bd037b	53173290	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C16)	COMPLETED	0	2026-06-21 18:33:55.103	9m 26s	8m 23s	992.6%	15.8 GB	16.8 GB	5 GB	33.2 MB
258	40/29c485	53173296	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C21)	COMPLETED	0	2026-06-21 18:33:55.407	9m 31s	8m 24s	996.2%	15.9 GB	16.8 GB	5 GB	45.9 MB
286	8a/12e468	53173327	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_M17)	COMPLETED	0	2026-06-21 18:33:58.202	9m 28s	8m 24s	982.4%	16.5 GB	17.5 GB	4.7 GB	24.7 MB
220	1d/4833cd	53173215	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_A22)	COMPLETED	0	2026-06-21 18:33:51.510	9m 40s	8m 34s	976.8%	15.9 GB	16.8 GB	5 GB	26.7 MB
222	8a/4a8333	53173221	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C22)	COMPLETED	0	2026-06-21 18:33:51.813	9m 54s	8m 49s	1007.1%	15.2 GB	16.1 GB	5 GB	26.1 MB
303	51/529edd	53173356	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_20xSC_A549_B15)	COMPLETED	0	2026-06-21 18:33:59.902	9m 46s	8m 38s	1020.4%	17 GB	17.9 GB	5.4 GB	41.8 MB
244	e2/7bf9fd	53173263	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_J17)	COMPLETED	0	2026-06-21 18:33:53.905	9m 57s	8m 51s	986.7%	16.3 GB	17.4 GB	4.6 GB	18.9 MB
276	a5/821b16	53173316	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F11)	COMPLETED	0	2026-06-21 18:33:57.203	9m 59s	8m 55s	997.2%	15.8 GB	16.9 GB	5 GB	26.3 MB
251	8f/4f3ae2	53173280	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_G17)	COMPLETED	0	2026-06-21 18:33:54.602	10m 6s	9m 2s	1001.8%	16.4 GB	17.5 GB	4.6 GB	18.8 MB
259	ff/15770a	53173298	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F20)	COMPLETED	0	2026-06-21 18:33:55.509	10m 11s	9m 7s	994.4%	16.2 GB	17.1 GB	5.1 GB	26.8 MB
225	cd/5acc1e	53173227	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_H460_50SPD_F18)	COMPLETED	0	2026-06-21 18:33:52.146	10m 19s	9m 13s	1011.0%	15.7 GB	16.6 GB	5 GB	27.3 MB
238	76/8fcc75	53173251	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20240614_Astral_Neo6_TH026_AU25_DI_run69p2_A549_50SPD_C13)	COMPLETED	0	2026-06-21 18:33:53.301	10m 28s	9m 22s	1015.3%	15.7 GB	16.6 GB	4.9 GB	32 MB
248	3d/70c793	53173274	BIGBIO_QUANTMSDIANN:QUANTMSDIANN:DIA:PRELIMINARY_ANALYSIS (20231121_DIA_240k_20Th_60ms_FAIMSCV-48_gas3p8_50SPD_SC_A549_E18)	COMPLETED	0	2026-06-21 18:33:54.303	10m 32s	9m 26s	1002.9%	16.2 GB	17.1 GB	4.6 GB	14.3 MB
